 src_bytes, service, dst_bytes, diff_srv_rate, flag, same_srv_rate, dst_host_srv_count, dst_host_same_srv_rate, dst_host_diff_srv_rate, dst_host_serror_rate, classification.
105,private,146,0.0,SF,1.0,10,1.0,0.0,0.0,normal
44,domain_u,113,0.0,SF,1.0,240,0.94,0.01,0.0,normal
1,private,1,0.78,SF,0.08,7,0.03,0.72,0.0,normal
520,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1480,ecr_i,0,0.0,SF,1.0,23,1.0,0.0,0.0,Anormal
1,private,1,0.94,SF,0.03,1,0.0,0.66,0.0,Anormal
162,ftp,597,0.0,SF,1.0,95,0.37,0.03,0.0,Anormal
0,telnet,44,0.0,S3,1.0,60,0.24,0.68,0.14,Anormal
28,pop_3,93,0.0,SF,1.0,141,0.88,0.02,0.0,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.68,Anormal
54,private,53,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1562,domain,0,0.0,RSTO,1.0,3,0.38,0.25,0.0,Anormal
0,ftp_data,0,0.07,REJ,0.06,13,0.05,0.07,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.07,Anormal
56504,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.0,Anormal
0,name,0,0.07,REJ,0.01,3,0.01,0.08,0.0,Anormal
55,private,53,0.0,SF,1.0,255,1.0,0.0,0.0,normal
57964,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.0,Anormal
123,telnet,174,0.0,SF,1.0,168,0.66,0.02,0.0,Anormal
0,telnet,44,0.0,S3,1.0,112,0.44,0.03,0.14,Anormal
1032,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1,private,1,0.43,SF,0.13,3,0.01,0.73,0.0,normal
0,domain,0,0.06,S0,0.14,20,0.08,0.06,1.0,Anormal
0,telnet,44,0.0,S3,1.0,135,0.53,0.03,0.23,Anormal
303,http,2698,0.0,SF,1.0,253,0.99,0.01,0.21,normal
20,eco_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,telnet,0,0.0,S0,1.0,86,0.34,0.04,1.0,Anormal
125,telnet,174,0.0,SF,1.0,254,1.0,0.01,0.01,Anormal
12,ftp_data,0,0.0,SF,1.0,10,1.0,0.0,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,0.92,0.13,Anormal
162,ftp,599,0.0,SF,1.0,8,0.06,0.65,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1,telnet,15,0.0,S3,1.0,45,0.18,0.73,0.08,Anormal
105,private,147,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,imap4,0,0.06,REJ,0.06,14,0.05,0.07,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,0.83,0.19,Anormal
269,http,10972,0.0,SF,1.0,255,1.0,0.0,0.01,normal
162,ftp,597,0.0,SF,1.0,104,0.41,0.03,0.0,Anormal
226,http,609,0.0,SF,1.0,255,1.0,0.0,0.0,normal
45,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,telnet,44,0.0,SF,1.0,229,0.9,0.11,0.5,Anormal
0,Z39_50,0,0.1,S0,0.03,5,0.02,0.09,1.0,Anormal
0,daytime,0,0.07,S0,0.01,1,0.0,0.06,1.0,Anormal
0,http_443,0,0.06,S0,0.1,12,0.05,0.05,0.71,Anormal
0,private,0,1.0,REJ,0.02,1,0.01,0.55,0.0,Anormal
44,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
30,pop_3,93,0.0,SF,1.0,221,0.87,0.04,0.0,Anormal
30,pop_3,93,0.0,SF,1.0,247,0.97,0.01,0.0,Anormal
53,private,50,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,0,0.0,REJ,1.0,20,0.08,0.02,0.0,Anormal
5,other,0,0.4,SF,0.2,7,0.03,0.02,0.0,Anormal
54540,http,8314,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,http,0,0.5,S0,0.75,63,0.25,0.02,0.96,Anormal
1,private,1,0.98,SF,0.01,1,0.0,0.99,0.0,Anormal
0,telnet,44,0.0,SF,1.0,228,0.89,0.02,0.33,Anormal
54540,http,8314,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
1,private,1,0.95,SF,0.05,1,0.0,0.97,0.14,Anormal
37960,http,7300,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,21,0.93,0.14,0.0,Anormal
0,telnet,0,0.11,RSTO,0.16,56,0.22,0.11,0.0,Anormal
0,sunrpc,0,0.0,REJ,1.0,51,0.14,0.71,0.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,sunrpc,0,0.0,REJ,1.0,49,0.18,0.03,0.0,Anormal
1,private,74,0.15,SF,0.85,24,0.09,0.45,0.0,normal
0,private,0,0.07,REJ,0.07,18,0.08,0.07,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,0.91,0.17,Anormal
520,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,systat,0,0.06,REJ,0.01,3,0.01,0.07,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,13,1.0,0.0,0.0,Anormal
0,telnet,44,0.0,S3,1.0,53,0.21,0.7,0.11,Anormal
159,ftp,597,0.0,SF,1.0,66,0.26,0.03,0.08,Anormal
0,telnet,15,0.0,SF,1.0,6,0.02,0.86,0.0,Anormal
0,private,0,0.55,RSTR,0.01,2,0.01,0.52,0.0,normal
44,private,44,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
105,private,147,0.0,SF,1.0,212,0.99,0.01,0.0,Anormal
0,telnet,0,0.0,REJ,1.0,84,0.38,0.62,0.0,Anormal
0,private,0,0.0,OTH,1.0,1,0.0,0.87,0.0,Anormal
0,telnet,0,0.0,REJ,1.0,6,0.02,0.03,0.0,Anormal
1,private,1,0.65,SF,0.01,1,0.0,0.47,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,111,0.53,0.05,0.0,normal
18,eco_i,0,0.0,SF,1.0,47,1.0,0.0,0.0,Anormal
160,ftp,597,1.0,SF,0.5,35,0.14,0.02,0.0,Anormal
0,ftp_data,0,0.06,REJ,0.05,12,0.05,0.07,0.0,Anormal
0,http,0,0.0,REJ,1.0,19,0.07,0.92,0.13,normal
0,other,0,1.0,S0,0.0,1,0.0,1.0,0.03,Anormal
105,private,105,0.0,SF,1.0,199,1.0,0.01,0.0,Anormal
45,domain_u,129,0.0,SF,1.0,255,1.0,0.0,0.0,normal
78404,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
59424,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
2599,smtp,293,0.5,SF,0.75,246,0.96,0.04,0.0,Anormal
52,private,54,0.0,SF,1.0,255,1.0,0.0,0.0,normal
32,pop_3,93,0.0,SF,1.0,246,0.96,0.01,0.0,Anormal
52,private,49,0.0,SF,1.0,255,1.0,0.0,0.0,normal
105,private,147,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,4,0.8,0.4,0.0,Anormal
45,domain_u,45,0.01,SF,1.0,254,1.0,0.01,0.0,normal
105,private,146,0.0,SF,1.0,193,1.0,0.0,0.0,Anormal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
44,domain_u,44,0.01,SF,0.99,254,1.0,0.01,0.0,normal
45,domain_u,111,0.02,SF,0.99,171,0.74,0.01,0.0,normal
213,http,8303,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,http,0,0.17,S0,0.38,58,0.23,0.02,0.97,Anormal
32,pop_3,93,0.0,SF,1.0,170,0.67,0.02,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,0.95,0.13,Anormal
868,ftp_data,0,0.0,SF,1.0,113,0.44,0.02,0.0,normal
30,pop_3,93,0.0,SF,1.0,218,0.85,0.04,0.0,Anormal
127,telnet,174,0.0,SF,1.0,119,0.47,0.02,0.0,Anormal
105,private,146,0.0,SF,1.0,238,1.0,0.01,0.0,Anormal
0,telnet,44,0.0,S3,1.0,145,0.57,0.02,0.53,Anormal
0,telnet,15,0.0,RSTO,1.0,85,0.33,0.02,0.0,Anormal
0,telnet,0,0.07,RSTO,0.01,3,0.01,0.07,0.0,Anormal
0,uucp_path,0,0.06,REJ,0.07,19,0.07,0.06,0.0,Anormal
50,private,0,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
52,private,53,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1032,ecr_i,0,0.0,SF,1.0,125,0.49,0.02,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
0,imap4,0,0.0,S0,1.0,86,0.34,0.05,1.0,Anormal
30,pop_3,93,0.0,SF,1.0,246,0.96,0.01,0.0,Anormal
0,private,0,1.0,REJ,0.02,1,0.0,0.21,0.05,Anormal
1,other,1,0.48,SF,0.04,1,0.0,0.47,0.0,Anormal
41,private,0,0.5,SF,0.75,253,0.99,0.01,0.0,Anormal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.01,Anormal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
56,private,53,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
1680,smtp,338,0.0,SF,1.0,130,0.51,0.03,0.0,normal
42,private,0,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
0,private,0,1.0,REJ,0.5,1,0.0,0.79,0.0,Anormal
21,telnet,97,0.75,SF,0.5,38,0.15,0.02,0.0,Anormal
0,Z39_50,0,0.06,REJ,0.06,15,0.06,0.07,0.0,Anormal
28,pop_3,93,0.0,SF,1.0,226,0.89,0.02,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
0,telnet,44,0.0,S3,1.0,110,0.43,0.03,0.13,Anormal
0,telnet,44,0.0,S3,1.0,65,0.25,0.66,0.16,Anormal
0,bgp,0,0.07,REJ,0.1,11,0.04,0.06,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,249,0.98,0.02,0.0,Anormal
0,private,0,0.06,S0,0.01,1,0.01,0.09,1.0,Anormal
24,telnet,154,0.75,SF,0.5,87,0.35,0.07,0.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.11,Anormal
0,imap4,44,1.0,RSTO,0.33,50,0.2,0.02,0.01,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.0,Anormal
197,telnet,1608,0.0,SF,1.0,32,0.13,0.03,0.0,Anormal
0,telnet,44,0.0,S3,1.0,128,0.5,0.45,0.39,Anormal
20,eco_i,0,0.0,SF,1.0,192,1.0,0.0,0.0,Anormal
2599,smtp,293,0.0,SF,1.0,172,0.67,0.13,0.0,Anormal
0,nnsp,0,0.06,REJ,0.03,4,0.02,0.06,0.0,Anormal
27,pop_3,93,0.0,SF,1.0,140,0.55,0.02,0.0,Anormal
0,netbios_ssn,0,0.07,REJ,0.15,18,0.07,0.06,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,41,0.98,0.05,0.0,Anormal
0,ftp_data,0,0.05,REJ,0.23,58,0.23,0.08,0.0,Anormal
2599,smtp,293,0.0,SF,1.0,107,0.42,0.14,0.0,Anormal
307,http,3222,0.0,SF,1.0,130,0.51,0.39,0.01,normal
26,pop_3,93,0.0,SF,1.0,229,0.9,0.02,0.0,Anormal
54,private,50,0.0,SF,1.0,255,1.0,0.0,0.0,normal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,11,1.0,0.0,0.0,Anormal
0,ftp,0,0.0,RSTR,1.0,1,0.0,0.14,0.0,Anormal
105,private,146,0.0,SF,1.0,241,0.99,0.01,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.04,Anormal
0,pop_3,0,1.0,REJ,0.33,29,0.25,0.03,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,76,0.22,0.16,0.0,Anormal
54,private,56,0.0,SF,1.0,255,1.0,0.0,0.0,normal
125,telnet,174,0.0,SF,1.0,174,0.68,0.02,0.0,Anormal
508,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,244,0.96,0.01,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,177,0.9,0.02,0.0,Anormal
2599,smtp,293,0.67,SF,0.67,89,0.35,0.14,0.0,Anormal
36,pop_3,237,0.0,SF,1.0,9,0.04,0.02,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
0,sunrpc,0,0.8,REJ,0.2,24,0.17,0.03,0.01,Anormal
1032,ecr_i,0,0.0,SF,1.0,18,0.07,0.89,0.15,Anormal
158,ftp,597,0.0,SF,1.0,17,0.07,0.82,0.0,Anormal
0,imap4,44,1.0,RSTO,0.33,57,0.28,0.07,0.0,Anormal
309,http,824,0.0,SF,1.0,255,1.0,0.0,0.04,normal
25,ftp,157,0.0,SF,1.0,10,0.33,0.13,0.0,Anormal
0,other,0,1.0,S0,0.0,1,0.0,1.0,0.01,Anormal
53,private,55,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,sunrpc,0,0.8,REJ,0.2,2,0.01,0.03,0.0,Anormal
44,domain_u,44,0.0,SF,1.0,255,1.0,0.0,0.0,normal
283618,ftp_data,0,0.0,SF,1.0,14,1.0,0.0,0.0,Anormal
105,private,147,0.0,SF,1.0,224,0.99,0.01,0.0,Anormal
1,private,1,1.0,SF,0.01,1,0.0,0.78,0.0,Anormal
125,telnet,174,0.0,SF,1.0,255,1.0,0.0,0.01,Anormal
0,courier,0,0.06,REJ,0.13,16,0.06,0.05,0.0,Anormal
43,domain_u,130,0.02,SF,0.99,254,1.0,0.01,0.0,normal
60884,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.01,Anormal
508,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,1.0,0.02,Anormal
2599,smtp,293,0.0,SF,1.0,97,0.38,0.14,0.0,Anormal
43,private,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
120,telnet,174,0.0,SF,1.0,254,1.0,0.01,0.01,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,0.99,0.11,Anormal
1480,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
177,telnet,27162,0.0,SF,1.0,1,0.0,0.02,0.0,normal
0,Z39_50,0,0.07,S0,0.03,7,0.03,0.07,1.0,Anormal
0,telnet,44,0.0,SF,1.0,202,0.79,0.02,0.32,Anormal
283618,ftp_data,0,0.0,SF,1.0,12,1.0,0.0,0.0,Anormal
45,domain_u,129,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1,private,0,0.97,SF,0.05,3,0.01,0.76,0.0,normal
118,telnet,174,0.0,SF,1.0,96,0.38,0.02,0.0,Anormal
0,imap4,0,0.0,S0,1.0,85,0.33,0.05,1.0,Anormal
0,sunrpc,0,0.0,REJ,1.0,7,0.03,0.03,0.0,Anormal
0,private,0,0.07,REJ,0.01,1,0.0,0.08,0.0,Anormal
0,imap4,0,0.75,REJ,0.25,64,0.25,0.02,0.0,Anormal
55,private,54,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.0,Anormal
148,ftp,643,0.0,SF,1.0,1,0.01,0.04,0.0,Anormal
55,private,57,0.0,SF,1.0,255,1.0,0.0,0.0,normal
43,domain_u,130,0.0,SF,1.0,255,1.0,0.0,0.0,normal
20,eco_i,0,0.0,SF,1.0,98,1.0,0.0,0.0,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.64,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.02,Anormal
30,pop_3,93,1.0,SF,0.5,248,0.97,0.01,0.0,Anormal
2599,smtp,293,0.67,SF,0.67,57,0.22,0.16,0.0,Anormal
0,echo,0,0.06,RSTO,0.14,19,0.07,0.06,0.0,Anormal
0,http,0,0.0,S0,1.0,244,0.96,0.01,0.08,Anormal
49,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.04,Anormal
6,smtp,116,1.0,SF,0.25,146,0.1,0.7,0.0,Anormal
2773,telnet,41955,0.0,SF,1.0,3,0.6,0.4,0.0,Anormal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.01,Anormal
0,courier,0,0.06,REJ,0.14,20,0.08,0.06,0.0,Anormal
105,private,146,0.0,SF,1.0,219,1.0,0.01,0.0,normal
105,private,146,0.0,SF,1.0,13,1.0,0.0,0.0,Anormal
1,private,0,0.29,SF,0.03,1,0.0,0.7,0.0,Anormal
156,ftp,597,0.0,SF,1.0,18,0.07,0.93,0.0,Anormal
0,gopher,0,0.08,S0,0.12,19,0.07,0.09,1.0,Anormal
0,time,0,0.06,RSTO,0.07,19,0.07,0.06,0.0,Anormal
0,telnet,0,0.06,S0,0.11,16,0.06,0.06,1.0,Anormal
26,ftp,157,0.0,SF,1.0,50,0.54,0.04,0.0,Anormal
687,ftp_data,0,0.0,SF,1.0,9,0.13,0.06,0.0,normal
54540,http,8314,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
641,ftp_data,0,0.0,SF,1.0,28,0.16,0.04,0.0,normal
54540,http,8315,0.0,S2,1.0,255,1.0,0.0,0.01,Anormal
11728,smtp,1469,0.0,SF,1.0,182,0.68,0.02,0.0,normal
0,discard,0,0.06,RSTO,0.07,15,0.06,0.07,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,0.92,0.12,Anormal
35,pop_3,130,0.0,SF,1.0,8,0.04,0.05,0.0,normal
61504,http,0,0.0,RSTR,1.0,254,1.0,0.01,0.01,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.07,Anormal
45,domain_u,45,0.0,SF,1.0,232,0.91,0.01,0.0,normal
54540,http,8314,0.0,SF,1.0,232,0.91,0.01,0.0,Anormal
0,iso_tsap,0,0.06,REJ,0.14,18,0.07,0.05,0.0,Anormal
44,domain_u,44,0.0,SF,1.0,255,1.0,0.0,0.0,normal
501760,ftp_data,0,0.0,SF,1.0,127,0.41,0.07,0.0,normal
54,private,49,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1,private,0,0.21,SF,0.29,7,0.03,0.69,0.0,normal
12,ftp_data,0,0.0,SF,1.0,32,1.0,0.0,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,0.92,0.1,Anormal
0,pop_3,0,0.0,REJ,1.0,61,0.29,0.14,0.03,Anormal
1032,ecr_i,0,0.0,SF,1.0,244,1.0,0.01,0.0,Anormal
60884,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.0,Anormal
123,telnet,174,0.0,SF,1.0,125,0.49,0.02,0.0,Anormal
54540,http,8314,0.0,SF,1.0,242,0.95,0.01,0.0,Anormal
146,other,105,0.0,SF,1.0,3,0.06,0.11,0.0,Anormal
0,imap4,44,0.0,RSTO,1.0,39,0.15,0.03,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,80,0.5,0.21,0.0,Anormal
0,pop_3,36,1.0,RSTO,0.33,59,0.25,0.05,0.0,Anormal
0,other,0,0.0,REJ,1.0,36,0.14,0.02,0.0,Anormal
0,private,0,1.0,REJ,0.01,1,0.0,0.29,0.05,Anormal
54540,http,8314,0.0,RSTR,1.0,229,0.9,0.01,0.0,Anormal
125,telnet,176,0.0,RSTO,1.0,126,0.49,0.02,0.0,Anormal
43,domain_u,126,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,mtp,0,0.06,REJ,0.03,9,0.04,0.06,0.0,Anormal
0,uucp,0,0.06,RSTO,0.1,12,0.05,0.05,0.0,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.4,Anormal
0,pop_3,36,1.0,RSTO,0.33,26,0.1,0.03,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,5,0.83,0.33,0.0,Anormal
520,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
2599,smtp,293,0.0,SF,1.0,135,0.53,0.15,0.0,Anormal
43,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
53,private,53,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.03,Anormal
0,imap4,44,1.0,RSTO,0.5,47,0.18,0.02,0.0,Anormal
2923,telnet,5285,0.0,SF,1.0,2,1.0,0.0,0.0,Anormal
0,telnet,44,0.0,SF,1.0,215,0.84,0.02,0.27,Anormal
77344,http,1,0.0,RSTR,1.0,254,1.0,0.01,0.03,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.13,Anormal
381,http,536,0.0,SF,1.0,241,1.0,0.0,0.0,normal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.46,Anormal
44,domain_u,69,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,Z39_50,0,0.06,REJ,0.04,11,0.04,0.07,0.0,Anormal
128,telnet,174,0.0,SF,1.0,254,1.0,0.01,0.01,Anormal
0,pop_3,0,0.0,S0,1.0,85,0.33,0.01,1.0,Anormal
0,smtp,83,0.0,SF,1.0,193,0.8,0.09,0.0,normal
0,telnet,44,0.0,SF,1.0,170,0.67,0.03,0.33,Anormal
46,private,43,0.0,SF,1.0,255,1.0,0.0,0.0,normal
46,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,8,1.0,0.0,0.0,Anormal
0,bgp,0,0.09,S0,0.06,11,0.04,0.1,1.0,Anormal
54540,http,8314,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,telnet,15,0.0,SF,1.0,51,0.2,0.03,0.0,Anormal
42,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,sunrpc,0,0.06,S0,0.13,20,0.08,0.06,1.0,Anormal
0,efs,0,0.06,REJ,0.15,18,0.07,0.05,0.0,Anormal
0,telnet,44,0.0,SF,1.0,235,0.92,0.02,0.33,Anormal
151,ftp_data,0,0.0,SF,1.0,10,0.24,0.1,0.02,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.0,Anormal
118,telnet,2425,0.0,SF,1.0,4,0.02,0.02,0.0,Anormal
125,telnet,188,0.0,RSTO,1.0,254,1.0,0.01,0.02,Anormal
123,telnet,174,0.0,SF,1.0,250,0.98,0.01,0.0,Anormal
256000,ftp_data,0,0.0,SF,1.0,51,0.2,0.03,0.29,Anormal
55044,http,1,0.0,RSTR,1.0,253,0.99,0.01,0.01,Anormal
162,ftp,599,0.0,SF,1.0,105,0.41,0.03,0.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
121,telnet,174,0.0,SF,1.0,59,0.23,0.02,0.0,Anormal
3760,telnet,29364,0.0,SF,1.0,3,0.01,0.84,0.0,Anormal
0,private,0,1.0,REJ,0.0,1,0.0,1.0,0.1,Anormal
75484,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.01,Anormal
32,pop_3,93,0.0,SF,1.0,78,0.85,0.03,0.0,Anormal
0,telnet,0,0.0,S0,1.0,86,0.34,0.04,1.0,Anormal
49,private,0,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
0,name,0,0.08,REJ,0.07,16,0.06,0.08,0.07,Anormal
0,telnet,44,0.0,SF,1.0,164,0.64,0.02,0.51,Anormal
2599,smtp,293,0.0,SF,1.0,110,0.43,0.15,0.0,Anormal
0,imap4,0,0.0,S0,1.0,6,0.35,0.18,1.0,Anormal
0,exec,0,0.19,S0,0.14,6,0.02,0.15,1.0,Anormal
79,domain_u,45,0.0,SF,1.0,185,0.89,0.01,0.0,normal
0,daytime,0,0.07,RSTO,0.0,1,0.0,0.07,0.0,Anormal
520,ecr_i,0,0.0,SF,1.0,221,1.0,0.0,0.0,Anormal
105,private,145,0.0,SF,1.0,253,0.99,0.01,0.0,normal
30,pop_3,93,0.0,SF,1.0,218,0.85,0.04,0.0,Anormal
6,telnet,54,0.75,SF,0.5,83,0.33,0.1,0.0,Anormal
300,http,1075,0.0,SF,1.0,240,0.94,0.02,0.0,normal
181,http,1947,0.0,SF,1.0,195,0.79,0.02,0.0,normal
0,sunrpc,0,0.0,REJ,1.0,29,0.1,0.04,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,15,1.0,0.0,0.0,Anormal
18,eco_i,0,0.0,SF,1.0,146,1.0,0.0,0.0,Anormal
54540,http,7300,0.0,RSTR,1.0,253,0.99,0.01,0.0,Anormal
54,private,52,0.0,SF,1.0,255,1.0,0.0,0.0,normal
160,ftp,595,0.0,SF,1.0,41,0.41,0.06,0.0,Anormal
0,imap4,44,1.0,RSTO,0.5,59,0.24,0.03,0.01,Anormal
2599,smtp,293,0.0,SF,1.0,247,0.97,0.04,0.0,Anormal
155,ftp,593,0.0,SF,1.0,13,0.05,0.83,0.0,Anormal
0,login,0,0.05,RSTO,0.13,19,0.07,0.05,0.0,Anormal
71104,http,0,0.0,RSTR,1.0,244,0.96,0.01,0.02,Anormal
30,pop_3,93,0.0,SF,1.0,216,0.85,0.02,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,13,1.0,0.0,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
126,telnet,174,0.0,SF,1.0,111,0.44,0.02,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.0,Anormal
105,private,147,0.0,SF,1.0,121,1.0,0.0,0.0,Anormal
8,eco_i,0,0.0,SF,1.0,11,1.0,0.0,0.0,Anormal
45,domain_u,45,0.0,SF,1.0,249,0.98,0.01,0.0,normal
1032,ecr_i,0,0.0,SF,1.0,181,0.71,0.02,0.0,Anormal
0,iso_tsap,0,0.07,REJ,0.07,15,0.06,0.06,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,73,0.29,0.02,0.0,Anormal
53,private,54,0.0,SF,1.0,255,1.0,0.0,0.0,normal
32,pop_3,93,0.0,SF,1.0,152,0.89,0.02,0.0,Anormal
0,gopher,0,0.08,REJ,0.07,7,0.03,0.06,0.0,Anormal
0,finger,0,0.06,RSTO,0.07,19,0.07,0.06,0.0,Anormal
129,telnet,174,0.0,SF,1.0,102,0.4,0.02,0.0,Anormal
21184,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.01,Anormal
43,domain_u,71,0.0,SF,1.0,254,1.0,0.01,0.0,normal
283618,ftp_data,0,0.0,SF,1.0,26,1.0,0.0,0.0,Anormal
2599,smtp,293,0.0,SF,1.0,77,0.3,0.14,0.0,Anormal
28,private,0,0.0,SF,1.0,10,0.04,0.02,0.21,Anormal
120,telnet,174,0.0,SF,1.0,75,0.29,0.02,0.0,Anormal
0,private,0,1.0,REJ,0.33,1,0.0,0.36,0.0,Anormal
54540,http,8314,0.0,SF,1.0,242,0.95,0.01,0.0,Anormal
158,ftp,597,0.0,SF,1.0,76,0.3,0.03,0.03,Anormal
44,domain_u,76,0.0,SF,1.0,255,1.0,0.0,0.0,normal
125,telnet,174,0.0,SF,1.0,4,0.02,0.02,0.0,Anormal
44,pm_dump,192,0.8,SF,0.2,50,0.2,0.02,0.0,Anormal
